f_i_mom_5d,f_i_mom_10d,f_i_mom_20d,f_i_vol_10d,f_i_vol_20d,f_i_rsi_dist,f_i_high_20d_ratio,f_i_vol_ratio,f_j_mom_5d,f_j_mom_10d,f_j_mom_20d,f_j_vol_10d,f_j_vol_20d,f_j_rsi_dist,f_j_high_20d_ratio,f_j_vol_ratio,label
-0.0530879866636826,-0.0955029607077039,-0.081314954467634,0.0131216568917246,0.0139318677985175,-2.119114394047801,0.889522514081964,0.7790386385940772,-0.0548212896375182,-0.1692854544463301,-0.1653791275544602,0.0201726402448985,0.0206009954738732,-1.7669452922625388,0.8124489097461434,0.8294416674076683,0.0
-0.0530879866636826,-0.0955029607077039,-0.081314954467634,0.0131216568917246,0.0139318677985175,-2.119114394047801,0.889522514081964,0.7790386385940772,-0.0140229451411034,-0.0435305796673558,-0.0226677672406717,0.0342005540227811,0.0274086513083047,-0.4469103546936698,0.9496130679571694,0.8780831396462337,0.0
-0.0548212896375182,-0.1692854544463301,-0.1653791275544602,0.0201726402448985,0.0206009954738732,-1.7669452922625388,0.8124489097461434,0.8294416674076683,-0.0140229451411034,-0.0435305796673558,-0.0226677672406717,0.0342005540227811,0.0274086513083047,-0.4469103546936698,0.9496130679571694,0.8780831396462337,1.0
-0.0391085515451704,-0.0217884279019758,0.0336434826417617,0.0233826556669814,0.0216248322938287,0.1253523980019235,0.9496869603190188,0.9992330038052444,-0.0404739482717844,-0.0626166609206181,-0.1369982274623019,0.0233367055483418,0.0300817339102381,-1.1155387571657558,0.8239935039202059,0.6883224559439983,0.0
-0.0391085515451704,-0.0217884279019758,0.0336434826417617,0.0233826556669814,0.0216248322938287,0.1253523980019235,0.9496869603190188,0.9992330038052444,-0.0687593092251278,-0.1212430620914382,-0.0847879103813653,0.0091617250352377,0.0140165186465611,-2.0507046428504765,0.8787569379085618,0.7827032934379528,0.0
-0.0391085515451704,-0.0217884279019758,0.0336434826417617,0.0233826556669814,0.0216248322938287,0.1253523980019235,0.9496869603190188,0.9992330038052444,-0.0362687201990485,-0.1720859880721943,-0.1587905737539633,0.0195611615780813,0.0209325022584247,-1.436348489105113,0.8220941634693554,0.8399685356781561,0.0
-0.0391085515451704,-0.0217884279019758,0.0336434826417617,0.0233826556669814,0.0216248322938287,0.1253523980019235,0.9496869603190188,0.9992330038052444,-0.0266785516726759,-0.0034481088839796,-0.0067657546131187,0.0333112725020441,0.0275360610172133,-0.0486750173385931,0.9608332569731632,0.8818749232053669,0.0
-0.0404739482717844,-0.0626166609206181,-0.1369982274623019,0.0233367055483418,0.0300817339102381,-1.1155387571657558,0.8239935039202059,0.6883224559439983,-0.0687593092251278,-0.1212430620914382,-0.0847879103813653,0.0091617250352377,0.0140165186465611,-2.0507046428504765,0.8787569379085618,0.7827032934379528,1.0
-0.0404739482717844,-0.0626166609206181,-0.1369982274623019,0.0233367055483418,0.0300817339102381,-1.1155387571657558,0.8239935039202059,0.6883224559439983,-0.0362687201990485,-0.1720859880721943,-0.1587905737539633,0.0195611615780813,0.0209325022584247,-1.436348489105113,0.8220941634693554,0.8399685356781561,0.0
-0.0404739482717844,-0.0626166609206181,-0.1369982274623019,0.0233367055483418,0.0300817339102381,-1.1155387571657558,0.8239935039202059,0.6883224559439983,-0.0266785516726759,-0.0034481088839796,-0.0067657546131187,0.0333112725020441,0.0275360610172133,-0.0486750173385931,0.9608332569731632,0.8818749232053669,0.0
