Date,mom_5d,mom_10d,mom_20d,vol_10d,vol_20d,rsi_dist,high_20d_ratio,vol_ratio,ticker,next_ret,rank
2026-02-20,0.019352771528580837,-0.04911695322217757,-0.047074536592360605,0.01895957485643007,0.015566432267043006,-0.6100947452414226,0.9164653772772121,1.2864257171032576,GOOGL,-0.011080081023819632,3
2026-02-23,0.01887344310426764,-0.03521649665523208,-0.050132654426767065,0.017747392248209235,0.015642836779600357,-0.7890438202191656,0.9063108666414551,0.8084638235401571,GOOGL,-0.0018940708591722588,5
2026-02-24,0.029402114073237673,-0.04137886420532433,-0.06709475356061467,0.0175424018735944,0.015014359887675834,-0.7516175356961935,0.9045942496395984,0.6837191636267256,GOOGL,0.00643284820201151,5
2026-02-25,0.03154978215509141,-0.017829088414989203,-0.06471378539970796,0.017115494347591884,0.015090041283826744,-0.5429081268411757,0.9104133671319425,0.8199220401456309,GOOGL,-0.017641310753361283,4
2026-02-26,0.014957938078462352,-0.011512645043604275,-0.08520580213950646,0.01630463239924114,0.015307702726951531,-0.8478574427908823,0.8943524820083539,1.022001053106116,GOOGL,0.014249474647304972,1
2026-02-27,-0.010222799991157605,0.008932132024811912,-0.07831479276008013,0.01685354401538595,0.01568375875447838,-0.456532010612805,0.9070965350264864,1.263358620919964,GOOGL,-0.016807943446709328,5
2026-03-02,-0.01595562781894888,0.0026166776514851,-0.09313618351915331,0.017432266093786664,0.015920245233822888,-0.7775409816913414,0.8918501077650551,0.9950317341510145,GOOGL,-0.009591529564517476,4
2026-03-03,-0.023544642870298338,0.005165208927453202,-0.11670409891069145,0.017249338268751607,0.015109984304453563,-0.9736280988615764,0.8936445738887822,1.026255570798104,GOOGL,-0.0014821877429089803,4
2026-03-04,-0.03122392248055661,-0.0006592482777540987,-0.10767997514515293,0.017209139036929125,0.015085138266186848,-0.9887912544235984,0.9101910085097463,0.8513281447709218,GOOGL,-0.007422644642436693,4
2026-03-05,-0.021146545061505817,-0.006504915694646951,-0.09656501590316269,0.01736963145457873,0.014728973665783605,-1.1921050297149811,0.9083169874443658,1.001856467723382,GOOGL,-0.007843650721151452,2
2026-03-06,-0.04246864838803022,-0.05225729988082228,-0.09880753374923623,0.009964158700078999,0.014742950770248592,-1.47963793008573,0.9204489106335104,0.7768782959821594,GOOGL,0.026985310109787886,2
2026-03-09,0.00018162832030865772,-0.015776897492520425,-0.05043778708997715,0.01397701298918195,0.01557951661883309,-0.2658176904588981,0.9452875099271721,0.8960774429353284,GOOGL,0.002219686727622072,4
2026-03-10,0.012109395394353628,-0.011720358865880076,-0.05261424793325553,0.014024634783850298,0.015533568017980707,-0.03125544761574437,0.964455321353715,0.71564064521811,GOOGL,0.0054064734754804,2
2026-03-11,0.0190918234043862,-0.01272822069016133,-0.030330376533100223,0.013967098663623247,0.015206136753202091,0.44740432565172567,0.9807521889656045,0.7565241850236702,GOOGL,-0.016682942048633964,4
2026-03-12,0.009584158013864696,-0.011765058876957779,-0.023142256973794573,0.0138444445939812,0.014721276525229369,-0.6412648537468483,0.9643903570330203,0.8109427812061848,GOOGL,-0.004183788716005665,1
2026-03-13,0.013308307643706607,-0.02972552658228389,-0.02105890688541201,0.012758672206297486,0.01468920580937052,-0.847061624586321,0.960355551539441,0.8271243124926907,GOOGL,0.010850862751563328,4
2026-03-16,-0.0026112672386072733,-0.0024301131983810453,0.00018020563020715308,0.012411635783785204,0.014730960651739159,-0.10735641622422867,0.9707762378218973,0.8546992706618552,GOOGL,0.01754161510658081,1
2026-03-17,0.01263680554596136,0.024899225015192483,0.030193043641980832,0.013072425008576397,0.014927434324182977,0.9972618411356697,0.9878052209403836,0.8391403123079416,GOOGL,-0.010388559265513075,2
2026-03-18,-0.0032718164097370606,0.01575754205354296,0.015087905643328403,0.0136667150333062,0.015146523606296548,0.22172431411905558,0.9775433478598612,0.7936844142780534,GOOGL,-0.0018200057010314685,1
2026-03-19,0.011793830452351939,0.02149102240086065,0.01484630941730436,0.013365048795101558,0.015148630818158157,0.04344703027348436,0.9757642133937509,1.0386093557596765,GOOGL,-0.019958990607744198,4
2026-03-20,-0.004234480562610554,0.009017473311057511,-0.04371105537674791,0.014844731678614134,0.012723009734652832,-1.299225555586296,0.9626459145487939,1.7048460265886825,GOOGL,0.00352158657340107,4
2026-03-23,-0.011454378936918475,-0.014035735731069199,-0.029591192859728332,0.01182849470717851,0.012602312615921245,-0.9413977877885242,0.9660359554764084,1.1269248223647326,GOOGL,-0.03846916245483134,5
2026-03-24,-0.06586906632527911,-0.054064635361964375,-0.06515133729944933,0.016528760190982567,0.015083407997205091,-2.822500742583145,0.9288733613679783,1.3460859430028675,GOOGL,0.0016870618036641805,4
2026-03-25,-0.05447043983438049,-0.057564038965221775,-0.06955957186361683,0.01629835141832155,0.014959815248451021,-2.2781918478160423,0.9338426180523298,1.055190601361973,GOOGL,-0.034406831540405025,4
2026-03-26,-0.08533842684982451,-0.07455106333480988,-0.0854390245622938,0.018437797327793465,0.016211774048407193,-2.8616292270449293,0.9017120524077524,1.3322165793648684,GOOGL,-0.023423098303163248,3
2026-03-27,-0.0885714407379049,-0.09243086725630834,-0.11940883763694132,0.019040000158028366,0.01612780138311358,-2.766213538338232,0.8823491074551048,1.1746316532574128,GOOGL,-0.0030618806922197983,3
2026-03-30,-0.0945507441880108,-0.10492210307223204,-0.10709724368313545,0.01786058344581962,0.015944401091877353,-2.2846507857394363,0.8796474597591907,1.1079638249867894,GOOGL,0.05140766931844154,2
2026-03-31,-0.009916006261546317,-0.07513191451270174,-0.052103415942783116,0.025447399638180344,0.02035105063322255,-0.9293134142343792,0.9248680854872983,1.293918358993233,GOOGL,0.03418422998087833,1
2026-04-01,0.022204730125076733,-0.03347521112562046,-0.018245156119140682,0.02859274700994437,0.02194314724237201,-0.03789557265097834,0.9564839888235706,1.056286212654244,GOOGL,-0.005447478243950976,5
2026-04-02,0.05286193534145478,-0.03698764591064663,-0.016291525836606646,0.028598644670979712,0.021915692297175025,-0.1599891777002377,0.9512735631037668,0.6131655774875564,GOOGL,0.014267847913765452,2
2026-04-06,0.0934970993616715,-0.0033555141715115866,0.005631700880059487,0.028443942342759564,0.022087778428410088,0.20689712221509013,0.9648461896265169,0.5199023612596576,GOOGL,0.01823394579408988,1
2026-04-07,0.11685554462551417,0.011256021730665644,-0.0029377005467982054,0.029019506238392147,0.02161739304823386,0.698035021750675,0.982439142747801,0.7255889113289664,GOOGL,0.03882674065642666,1
2026-04-08,0.10349148010255171,0.0925492516762918,0.03348097476942602,0.0274426671076076,0.02329343200268141,1.6112940001046652,1.0,1.0599483408241772,GOOGL,0.0036870757694167366,4
2026-04-09,0.07095051799530339,0.09473068522470007,0.0317135654040015,0.027388847296401564,0.023282996560281516,1.5831915351095445,1.0,0.7638685097948361,GOOGL,-0.0039247701288198655,4
2026-04-10,0.07259019514556186,0.1292893886892248,0.045099663949725866,0.02336973547354666,0.02292138639066565,1.359756335317232,0.9960752298711801,0.6576866156114523,GOOGL,0.012829427088343559,2
2026-02-12,-0.1036867218319153,-0.17428531985541995,-0.15656027360463476,0.019791566240663656,0.02086105255698566,-2.0019092211216996,0.8157594085267124,1.0768055208091436,AMZN,-0.004058180323715632,2
2026-02-13,-0.0548212896375182,-0.16928545444633014,-0.16537912755446027,0.020172640244898506,0.020600995473873236,-1.7669452922625388,0.8124489097461434,0.8294416674076683,AMZN,0.011871828009746066,2
2026-02-17,-0.03626872019904859,-0.17208598807219433,-0.15879057375396333,0.019561161578081306,0.020932502258424763,-1.436348489105113,0.8220941634693554,0.8399685356781561,AMZN,0.018095945812067304,1
2026-02-18,-0.010485182437853902,-0.14177354171196177,-0.11346323252756363,0.022743771308973065,0.020822915776780734,-1.10788662312641,0.8369707349039135,0.6151658235017701,AMZN,0.00034184934085601526,1
2026-02-19,0.003822024560459214,-0.12073481359541771,-0.11434869753756349,0.022989406210482916,0.020806069507889866,-1.0038343112969463,0.8372568527979561,0.4384879997138179,AMZN,0.025627257563010764,2
2026-02-20,0.05265528149024856,-0.0564910938665274,-0.1033967573021648,0.02290796441472344,0.02158058884803573,-0.6433848193534927,0.8587134498110051,0.8491642289877881,AMZN,-0.023035535309270605,4
2026-02-23,0.032597269506423165,-0.024011044484098854,-0.1417042936557611,0.016410387406815878,0.021034013546141084,-0.825304831440269,0.838932525817338,0.8240631388790502,AMZN,0.016027637831418806,2
2026-02-24,0.03683819978599012,-0.000766594773733198,-0.125241174564529,0.017242980847549067,0.021665072129949555,-0.5686808393266218,0.8523786325061358,0.6854259102297533,AMZN,0.00997315810991184,3
2026-02-25,0.028565878682079937,0.01778117779474675,-0.13912046062237005,0.01721842297932673,0.02065398601288965,-0.3743733118172325,0.8667956222011398,0.7198925099065661,AMZN,-0.012913032798065993,3
2026-02-26,0.014937018205003039,0.018816132415901965,-0.1443973380975635,0.017118732041870907,0.020692122425311262,-0.4654095987208455,0.8557786978241718,0.8580824166484893,AMZN,0.01000385652833935,2
2026-02-27,-0.0005235381944316275,0.05210417624481822,-0.13126213663323305,0.015003080767318015,0.021059701549236646,-0.24612597825346347,0.8643397851372139,1.0834490566037736,AMZN,-0.007666669573102691,4
2026-03-02,0.015199469246593988,0.04829219994840295,-0.12916842151240548,0.015290955897854933,0.021047044859308747,-0.2784892152174542,0.8577131776056802,0.9025477584536475,AMZN,0.0016315386481426941,2
2026-03-03,0.0008151043869164543,0.037683331151158184,-0.1408874301960349,0.015108975646751484,0.020511235478955597,-0.14098621010275092,0.8747380772723203,0.8941248912233525,AMZN,0.03875826073047883,1
2026-03-04,0.029339194609179442,0.05874317316509492,-0.09135859625788134,0.018346018912566,0.022768751437888455,0.9902547996876028,0.9305978892325502,1.124504815878108,AMZN,0.009777672934109694,2
2026-03-05,0.05300117530544912,0.0687298730308763,-0.06030302897336104,0.018272330268595947,0.02251957709136525,1.7682820216848882,0.983160447443137,1.1903317019758521,AMZN,-0.026171534044230005,4
2026-03-06,0.015285746256510357,0.014754205390083097,-0.04257036967806138,0.019638836591237517,0.021092600489350542,1.0437122031803083,0.97382846595577,1.0286957791310665,AMZN,0.0013132534612816382,4
2026-03-09,0.024473372611224065,0.04004482413218291,0.015072261594488268,0.017648307504683644,0.016905909621057216,1.0415531530852147,0.975107349559381,1.0965441427904041,AMZN,0.00393459326562029,2
2026-03-10,0.026828947530979086,0.027665920310724346,0.026878116987070433,0.0171453150566897,0.01679745857702362,1.109357284068752,0.9789440003702141,0.723912309520254,AMZN,-0.007838417021498345,5
2026-03-11,-0.019232604403978337,0.009542321081751348,0.027493172584227343,0.017249594985703096,0.016779564403950502,0.7360459631020572,0.9712706290546186,0.7041040843608076,AMZN,-0.014671973697334195,2
2026-03-12,-0.042979828067864045,0.0077433658355621215,0.026705198448370826,0.017416331579675894,0.01681691780529802,0.11921059843721155,0.957020171932136,0.9195295770489464,AMZN,-0.008877013416636048,2
2026-03-13,-0.025983811127386236,-0.0110952468145461,0.040430820734767225,0.017343859114726044,0.016097956127958866,-0.32929052668152653,0.948524691025903,0.7743444353079402,AMZN,0.0195984367511175,1
